,firefly,renilla,column,row,plate,transfection,enhancer,plasmid,allele,batch,DHT
CT1,813,735,1,A,1,1,ct1,1,0,1,1
CT1,791,700,2,A,1,1,ct1,1,0,1,1
CT1,776,742,3,A,1,2,ct1,1,0,1,1
CT1,811,764,4,A,1,2,ct1,1,0,1,1
CT1,734,749,5,A,1,3,ct1,1,0,1,1
CT1,716,732,6,A,1,3,ct1,1,0,1,1
CT1,758,750,7,A,1,4,ct1,1,0,1,1
CT1,766,734,8,A,1,4,ct1,1,0,1,1
CT2,745,698,9,A,1,5,ct2,2,0,1,1
CT2,745,732,10,A,1,5,ct2,2,0,1,1
CT2,514,467,11,A,1,6,ct2,2,0,1,1
CT2,502,456,12,A,1,6,ct2,2,0,1,1
CT2,578,518,1,B,1,7,ct2,2,0,1,1
CT2,556,515,2,B,1,7,ct2,2,0,1,1
CT2,491,461,3,B,1,8,ct2,2,0,1,1
CT2,488,454,4,B,1,8,ct2,2,0,1,1
PSA,3251,1215,5,B,1,9,psa,3,0,1,1
PSA,3653,750,6,B,1,9,psa,3,0,1,1
PSA,4536,910,7,B,1,10,psa,3,0,1,1
PSA,4311,805,8,B,1,10,psa,3,0,1,1
PSA,4085,798,9,B,1,11,psa,3,0,1,1
PSA,4170,817,10,B,1,11,psa,3,0,1,1
PSA,3138,759,11,B,1,12,psa,3,0,1,1
PSA,3243,714,12,B,1,12,psa,3,0,1,1
F35-3-1,1276,550,1,C,1,13,f35-3f,4,0,1,1
F35-3-1,1344,564,2,C,1,13,f35-3f,4,0,1,1
F35-3-1,903,471,3,C,1,14,f35-3f,4,0,1,1
F35-3-1,889,469,4,C,1,14,f35-3f,4,0,1,1
F35-3-1,1349,560,5,C,1,15,f35-3f,4,0,1,1
F35-3-1,1338,540,6,C,1,15,f35-3f,4,0,1,1
F35-3-1,925,467,7,C,1,16,f35-3f,4,0,1,1
F35-3-1,926,489,8,C,1,16,f35-3f,4,0,1,1
F35-3-2,1044,602,9,C,1,17,f35-3f,5,0,1,1
F35-3-2,1161,498,10,C,1,17,f35-3f,5,0,1,1
F35-3-2,1184,507,11,C,1,18,f35-3f,5,0,1,1
F35-3-2,1178,508,12,C,1,18,f35-3f,5,0,1,1
F35-3-2,1104,480,1,D,1,19,f35-3f,5,0,1,1
F35-3-2,1109,481,2,D,1,19,f35-3f,5,0,1,1
F35-3-2,753,434,3,D,1,20,f35-3f,5,0,1,1
F35-3-2,763,433,4,D,1,20,f35-3f,5,0,1,1
F35-3-3,1131,524,5,D,1,21,f35-3f,6,0,1,1
F35-3-3,1163,500,6,D,1,21,f35-3f,6,0,1,1
F35-3-3,1246,511,7,D,1,22,f35-3f,6,0,1,1
F35-3-3,1211,509,8,D,1,22,f35-3f,6,0,1,1
F35-3-3,1126,500,9,D,1,23,f35-3f,6,0,1,1
F35-3-3,1111,486,10,D,1,23,f35-3f,6,0,1,1
F35-3-3,901,484,11,D,1,24,f35-3f,6,0,1,1
F35-3-3,867,460,12,D,1,24,f35-3f,6,0,1,1
F35-3-4,857,569,1,E,1,25,f35-3f,7,0,1,1
F35-3-4,957,482,2,E,1,25,f35-3f,7,0,1,1
F35-3-4,830,456,3,E,1,26,f35-3f,7,0,1,1
F35-3-4,791,437,4,E,1,26,f35-3f,7,0,1,1
F35-3-4,894,432,5,E,1,27,f35-3f,7,0,1,1
F35-3-4,875,442,6,E,1,27,f35-3f,7,0,1,1
F35-3-4,673,449,7,E,1,28,f35-3f,7,0,1,1
F35-3-4,662,435,8,E,1,28,f35-3f,7,0,1,1
F35-3-5,912,445,9,E,1,29,f35-3f,8,0,1,1
F35-3-5,922,448,10,E,1,29,f35-3f,8,0,1,1
F35-3-5,956,449,11,E,1,30,f35-3f,8,0,1,1
F35-3-5,957,439,12,E,1,30,f35-3f,8,0,1,1
F35-3-5,765,434,1,F,1,31,f35-3f,8,0,1,1
F35-3-5,727,422,2,F,1,31,f35-3f,8,0,1,1
F35-3-5,750,427,3,F,1,32,f35-3f,8,0,1,1
F35-3-5,763,438,4,F,1,32,f35-3f,8,0,1,1
F35-3-6,680,494,5,F,1,33,f35-3f,9,0,1,1
F35-3-6,776,451,6,F,1,33,f35-3f,9,0,1,1
F35-3-6,1018,483,7,F,1,34,f35-3f,9,0,1,1
F35-3-6,1015,475,8,F,1,34,f35-3f,9,0,1,1
F35-3-6,788,427,9,F,1,35,f35-3f,9,0,1,1
F35-3-6,748,436,10,F,1,35,f35-3f,9,0,1,1
F35-3-6,567,406,11,F,1,36,f35-3f,9,0,1,1
F35-3-6,602,406,12,F,1,36,f35-3f,9,0,1,1
mF35-3-3-1,1086,475,1,G,1,37,f35-3fm,10,1,1,1
mF35-3-3-1,966,460,2,G,1,37,f35-3fm,10,1,1,1
mF35-3-3-1,683,424,3,G,1,38,f35-3fm,10,1,1,1
mF35-3-3-1,678,419,4,G,1,38,f35-3fm,10,1,1,1
mF35-3-3-1,935,483,5,G,1,39,f35-3fm,10,1,1,1
mF35-3-3-1,925,465,6,G,1,39,f35-3fm,10,1,1,1
mF35-3-3-1,723,417,7,G,1,40,f35-3fm,10,1,1,1
mF35-3-3-1,673,418,8,G,1,40,f35-3fm,10,1,1,1
mF35-3-3-2,1005,589,9,G,1,41,f35-3fm,11,1,1,1
mF35-3-3-2,1133,502,10,G,1,41,f35-3fm,11,1,1,1
mF35-3-3-2,733,412,11,G,1,42,f35-3fm,11,1,1,1
mF35-3-3-2,735,408,12,G,1,42,f35-3fm,11,1,1,1
mF35-3-3-2,734,422,1,H,1,43,f35-3fm,11,1,1,1
mF35-3-3-2,733,426,2,H,1,43,f35-3fm,11,1,1,1
mF35-3-3-2,662,413,3,H,1,44,f35-3fm,11,1,1,1
mF35-3-3-2,658,411,4,H,1,44,f35-3fm,11,1,1,1
mF35-3-3-3,658,429,5,H,1,45,f35-3fm,12,1,1,1
mF35-3-3-3,629,423,6,H,1,45,f35-3fm,12,1,1,1
mF35-3-3-3,604,407,7,H,1,46,f35-3fm,12,1,1,1
mF35-3-3-3,604,404,8,H,1,46,f35-3fm,12,1,1,1
mF35-3-3-3,680,423,9,H,1,47,f35-3fm,12,1,1,1
mF35-3-3-3,660,418,10,H,1,47,f35-3fm,12,1,1,1
mF35-3-3-3,548,405,11,H,1,48,f35-3fm,12,1,1,1
mF35-3-3-3,547,406,12,H,1,48,f35-3fm,12,1,1,1
mF35-3-3-4,1394,563,1,A,2,49,f35-3fm,13,1,1,1
mF35-3-3-4,1399,572,2,A,2,49,f35-3fm,13,1,1,1
mF35-3-3-4,949,490,3,A,2,50,f35-3fm,13,1,1,1
mF35-3-3-4,904,491,4,A,2,50,f35-3fm,13,1,1,1
mF35-3-3-4,954,479,5,A,2,51,f35-3fm,13,1,1,1
mF35-3-3-4,906,463,6,A,2,51,f35-3fm,13,1,1,1
mF35-3-3-4,705,450,7,A,2,52,f35-3fm,13,1,1,1
mF35-3-3-4,714,440,8,A,2,52,f35-3fm,13,1,1,1
mF35-3-3-5,1069,516,9,A,2,53,f35-3fm,14,1,1,1
mF35-3-3-5,1118,530,10,A,2,53,f35-3fm,14,1,1,1
mF35-3-3-5,944,478,11,A,2,54,f35-3fm,14,1,1,1
mF35-3-3-5,1088,475,12,A,2,54,f35-3fm,14,1,1,1
mF35-3-3-5,833,453,1,B,2,55,f35-3fm,14,1,1,1
mF35-3-3-5,791,465,2,B,2,55,f35-3fm,14,1,1,1
mF35-3-3-5,780,460,3,B,2,56,f35-3fm,14,1,1,1
mF35-3-3-5,782,452,4,B,2,56,f35-3fm,14,1,1,1
mF35-3-3-6,1100,648,5,B,2,57,f35-3fm,15,1,1,1
mF35-3-3-6,1214,522,6,B,2,57,f35-3fm,15,1,1,1
mF35-3-3-6,1196,510,7,B,2,58,f35-3fm,15,1,1,1
mF35-3-3-6,1052,490,8,B,2,58,f35-3fm,15,1,1,1
mF35-3-3-6,1104,507,9,B,2,59,f35-3fm,15,1,1,1
mF35-3-3-6,997,484,10,B,2,59,f35-3fm,15,1,1,1
mF35-3-3-6,758,438,11,B,2,60,f35-3fm,15,1,1,1
mF35-3-3-6,781,429,12,B,2,60,f35-3fm,15,1,1,1
F37-1-1,1155,500,1,C,2,61,f37-1f,16,0,1,1
F37-1-1,1205,497,2,C,2,61,f37-1f,16,0,1,1
F37-1-1,1022,449,3,C,2,62,f37-1f,16,0,1,1
F37-1-1,1021,460,4,C,2,62,f37-1f,16,0,1,1
F37-1-1,1106,508,5,C,2,63,f37-1f,16,0,1,1
F37-1-1,1091,512,6,C,2,63,f37-1f,16,0,1,1
F37-1-1,1099,500,7,C,2,64,f37-1f,16,0,1,1
F37-1-1,1043,473,8,C,2,64,f37-1f,16,0,1,1
F37-1-2,1293,709,9,C,2,65,f37-1f,17,0,1,1
F37-1-2,1475,541,10,C,2,65,f37-1f,17,0,1,1
F37-1-2,2350,667,11,C,2,66,f37-1f,17,0,1,1
F37-1-2,2399,647,12,C,2,66,f37-1f,17,0,1,1
F37-1-2,1003,484,1,D,2,67,f37-1f,17,0,1,1
F37-1-2,1005,483,2,D,2,67,f37-1f,17,0,1,1
F37-1-2,1006,473,3,D,2,68,f37-1f,17,0,1,1
F37-1-2,1003,471,4,D,2,68,f37-1f,17,0,1,1
F37-1-3,1099,489,5,D,2,69,f37-1f,18,0,1,1
F37-1-3,1164,501,6,D,2,69,f37-1f,18,0,1,1
F37-1-3,1008,476,7,D,2,70,f37-1f,18,0,1,1
F37-1-3,1034,477,8,D,2,70,f37-1f,18,0,1,1
F37-1-3,1209,509,9,D,2,71,f37-1f,18,0,1,1
F37-1-3,1181,510,10,D,2,71,f37-1f,18,0,1,1
F37-1-3,960,454,11,D,2,72,f37-1f,18,0,1,1
F37-1-3,952,446,12,D,2,72,f37-1f,18,0,1,1
F37-1-4,1195,649,1,E,2,73,f37-1f,19,0,1,1
F37-1-4,1398,550,2,E,2,73,f37-1f,19,0,1,1
F37-1-4,1566,531,3,E,2,74,f37-1f,19,0,1,1
F37-1-4,1472,532,4,E,2,74,f37-1f,19,0,1,1
F37-1-4,978,470,5,E,2,75,f37-1f,19,0,1,1
F37-1-4,990,471,6,E,2,75,f37-1f,19,0,1,1
F37-1-4,663,429,7,E,2,76,f37-1f,19,0,1,1
F37-1-4,625,419,8,E,2,76,f37-1f,19,0,1,1
F37-1-5,893,467,9,E,2,77,f37-1f,20,0,1,1
F37-1-5,843,459,10,E,2,77,f37-1f,20,0,1,1
F37-1-5,832,440,11,E,2,78,f37-1f,20,0,1,1
F37-1-5,767,429,12,E,2,78,f37-1f,20,0,1,1
F37-1-5,864,451,1,F,2,79,f37-1f,20,0,1,1
F37-1-5,868,463,2,F,2,79,f37-1f,20,0,1,1
F37-1-5,676,419,3,F,2,80,f37-1f,20,0,1,1
F37-1-5,655,421,4,F,2,80,f37-1f,20,0,1,1
F37-1-6,770,483,5,F,2,81,f37-1f,21,0,1,1
F37-1-6,859,422,6,F,2,81,f37-1f,21,0,1,1
F37-1-6,855,432,7,F,2,82,f37-1f,21,0,1,1
F37-1-6,827,424,8,F,2,82,f37-1f,21,0,1,1
F37-1-6,636,395,9,F,2,83,f37-1f,21,0,1,1
F37-1-6,651,399,10,F,2,83,f37-1f,21,0,1,1
F37-1-6,630,397,11,F,2,84,f37-1f,21,0,1,1
F37-1-6,609,398,12,F,2,84,f37-1f,21,0,1,1
mF37-1-1-1,1034,495,1,G,2,85,f37-1fm,22,2,1,1
mF37-1-1-1,1012,487,2,G,2,85,f37-1fm,22,2,1,1
mF37-1-1-1,967,477,3,G,2,86,f37-1fm,22,2,1,1
mF37-1-1-1,906,474,4,G,2,86,f37-1fm,22,2,1,1
mF37-1-1-1,1327,534,5,G,2,87,f37-1fm,22,2,1,1
mF37-1-1-1,1306,540,6,G,2,87,f37-1fm,22,2,1,1
mF37-1-1-1,844,458,7,G,2,88,f37-1fm,22,2,1,1
mF37-1-1-1,819,440,8,G,2,88,f37-1fm,22,2,1,1
mF37-1-1-2,892,547,9,G,2,89,f37-1fm,23,2,1,1
mF37-1-1-2,1115,466,10,G,2,89,f37-1fm,23,2,1,1
mF37-1-1-2,792,453,11,G,2,90,f37-1fm,23,2,1,1
mF37-1-1-2,733,441,12,G,2,90,f37-1fm,23,2,1,1
mF37-1-1-2,749,430,1,H,2,91,f37-1fm,23,2,1,1
mF37-1-1-2,749,428,2,H,2,91,f37-1fm,23,2,1,1
mF37-1-1-2,695,432,3,H,2,92,f37-1fm,23,2,1,1
mF37-1-1-2,678,427,4,H,2,92,f37-1fm,23,2,1,1
mF37-1-1-3,1487,515,5,H,2,93,f37-1fm,24,2,1,1
mF37-1-1-3,1431,532,6,H,2,93,f37-1fm,24,2,1,1
mF37-1-1-3,771,429,7,H,2,94,f37-1fm,24,2,1,1
mF37-1-1-3,740,433,8,H,2,94,f37-1fm,24,2,1,1
mF37-1-1-3,628,428,9,H,2,95,f37-1fm,24,2,1,1
mF37-1-1-3,604,427,10,H,2,95,f37-1fm,24,2,1,1
mF37-1-1-3,640,419,11,H,2,96,f37-1fm,24,2,1,1
mF37-1-1-3,643,420,12,H,2,96,f37-1fm,24,2,1,1
mF37-1-1-4,3391,818,1,A,3,97,f37-1fm,25,2,1,1
mF37-1-1-4,3347,820,2,A,3,97,f37-1fm,25,2,1,1
mF37-1-1-4,2018,612,3,A,3,98,f37-1fm,25,2,1,1
mF37-1-1-4,1945,596,4,A,3,98,f37-1fm,25,2,1,1
mF37-1-1-4,1554,552,5,A,3,99,f37-1fm,25,2,1,1
mF37-1-1-4,1503,546,6,A,3,99,f37-1fm,25,2,1,1
mF37-1-1-4,1588,731,7,A,3,100,f37-1fm,25,2,1,1
mF37-1-1-4,1558,690,8,A,3,100,f37-1fm,25,2,1,1
mF37-1-1-5,1648,559,9,A,3,101,f37-1fm,26,2,1,1
mF37-1-1-5,1705,557,10,A,3,101,f37-1fm,26,2,1,1
mF37-1-1-5,1623,525,11,A,3,102,f37-1fm,26,2,1,1
mF37-1-1-5,1669,545,12,A,3,102,f37-1fm,26,2,1,1
mF37-1-1-5,1243,493,1,B,3,103,f37-1fm,26,2,1,1
mF37-1-1-5,1216,491,2,B,3,103,f37-1fm,26,2,1,1
mF37-1-1-5,1490,519,3,B,3,104,f37-1fm,26,2,1,1
mF37-1-1-5,1440,520,4,B,3,104,f37-1fm,26,2,1,1
mF37-1-1-6,1232,659,5,B,3,105,f37-1fm,27,2,1,1
mF37-1-1-6,1429,520,6,B,3,105,f37-1fm,27,2,1,1
mF37-1-1-6,2929,683,7,B,3,106,f37-1fm,27,2,1,1
mF37-1-1-6,2722,663,8,B,3,106,f37-1fm,27,2,1,1
mF37-1-1-6,1590,530,9,B,3,107,f37-1fm,27,2,1,1
mF37-1-1-6,1494,534,10,B,3,107,f37-1fm,27,2,1,1
mF37-1-1-6,2271,604,11,B,3,108,f37-1fm,27,2,1,1
mF37-1-1-6,2205,601,12,B,3,108,f37-1fm,27,2,1,1
CT1,653,621,1,A,4,109,ct1,1,0,2,1
CT1,621,618,2,A,4,109,ct1,1,0,2,1
CT1,488,492,3,A,4,110,ct1,1,0,2,1
CT1,492,477,4,A,4,110,ct1,1,0,2,1
CT1,566,515,5,A,4,111,ct1,1,0,2,1
CT1,586,530,6,A,4,111,ct1,1,0,2,1
CT1,530,531,7,A,4,112,ct1,1,0,2,1
CT1,523,515,8,A,4,112,ct1,1,0,2,1
CT1,467,476,9,A,4,113,ct1,1,0,2,2
CT1,466,472,10,A,4,113,ct1,1,0,2,2
CT1,449,447,11,A,4,114,ct1,1,0,2,2
CT1,454,433,12,A,4,114,ct1,1,0,2,2
CT1,468,478,1,B,4,115,ct1,1,0,2,2
CT1,473,484,2,B,4,115,ct1,1,0,2,2
CT1,473,469,3,B,4,116,ct1,1,0,2,2
CT1,477,469,4,B,4,116,ct1,1,0,2,2
CT2,416,405,5,B,4,117,ct2,2,0,2,1
CT2,424,407,6,B,4,117,ct2,2,0,2,1
CT2,556,479,7,B,4,118,ct2,2,0,2,1
CT2,548,475,8,B,4,118,ct2,2,0,2,1
CT2,796,612,9,B,4,119,ct2,2,0,2,1
CT2,809,627,10,B,4,119,ct2,2,0,2,1
CT2,801,640,11,B,4,120,ct2,2,0,2,1
CT2,780,622,12,B,4,120,ct2,2,0,2,1
CT2,612,489,1,C,4,121,ct2,2,0,2,2
CT2,597,488,2,C,4,121,ct2,2,0,2,2
CT2,599,484,3,C,4,122,ct2,2,0,2,2
CT2,584,471,4,C,4,122,ct2,2,0,2,2
CT2,546,457,5,C,4,123,ct2,2,0,2,2
CT2,546,458,6,C,4,123,ct2,2,0,2,2
CT2,571,460,7,C,4,124,ct2,2,0,2,2
CT2,554,446,8,C,4,124,ct2,2,0,2,2
PSA,448,585,9,C,4,125,psa,3,0,2,1
PSA,470,587,10,C,4,125,psa,3,0,2,1
PSA,626,582,11,C,4,126,psa,3,0,2,1
PSA,638,570,12,C,4,126,psa,3,0,2,1
PSA,466,569,1,D,4,127,psa,3,0,2,1
PSA,459,570,2,D,4,127,psa,3,0,2,1
PSA,404,486,3,D,4,128,psa,3,0,2,1
PSA,401,475,4,D,4,128,psa,3,0,2,1
PSA,13157,667,5,D,4,129,psa,3,0,2,2
PSA,14022,717,6,D,4,129,psa,3,0,2,2
PSA,13781,649,7,D,4,130,psa,3,0,2,2
PSA,13387,681,8,D,4,130,psa,3,0,2,2
PSA,9994,628,9,D,4,131,psa,3,0,2,2
PSA,9840,718,10,D,4,131,psa,3,0,2,2
PSA,12878,629,11,D,4,132,psa,3,0,2,2
PSA,12853,657,12,D,4,132,psa,3,0,2,2
F38-4-1,664,584,1,E,4,133,f38-4r,28,0,2,1
F38-4-1,733,573,2,E,4,133,f38-4r,28,0,2,1
F38-4-1,755,610,3,E,4,134,f38-4r,28,0,2,1
F38-4-1,743,602,4,E,4,134,f38-4r,28,0,2,1
F38-4-1,641,524,5,E,4,135,f38-4r,28,0,2,1
F38-4-1,652,537,6,E,4,135,f38-4r,28,0,2,1
F38-4-1,525,472,7,E,4,136,f38-4r,28,0,2,1
F38-4-1,525,475,8,E,4,136,f38-4r,28,0,2,1
F38-4-1,1856,466,9,E,4,137,f38-4r,28,0,2,2
F38-4-1,1871,450,10,E,4,137,f38-4r,28,0,2,2
F38-4-1,3127,499,11,E,4,138,f38-4r,28,0,2,2
F38-4-1,2887,488,12,E,4,138,f38-4r,28,0,2,2
F38-4-1,2076,479,1,F,4,139,f38-4r,28,0,2,2
F38-4-1,2051,467,2,F,4,139,f38-4r,28,0,2,2
F38-4-1,1806,461,3,F,4,140,f38-4r,28,0,2,2
F38-4-1,1812,440,4,F,4,140,f38-4r,28,0,2,2
F38-4-2,678,596,5,F,4,141,f38-4r,29,0,2,1
F38-4-2,760,600,6,F,4,141,f38-4r,29,0,2,1
F38-4-2,627,542,7,F,4,142,f38-4r,29,0,2,1
F38-4-2,634,537,8,F,4,142,f38-4r,29,0,2,1
F38-4-2,628,525,9,F,4,143,f38-4r,29,0,2,1
F38-4-2,607,511,10,F,4,143,f38-4r,29,0,2,1
F38-4-2,570,529,11,F,4,144,f38-4r,29,0,2,1
F38-4-2,564,529,12,F,4,144,f38-4r,29,0,2,1
F38-4-2,3993,574,1,G,4,145,f38-4r,29,0,2,2
F38-4-2,3930,569,2,G,4,145,f38-4r,29,0,2,2
